batch_id,product_name,batch_start_time,labeled_family,labeled_color,batch_size_kg,processing_time_min,flush_needed,flush_time_min,total_time_min
WGC_00831,SikaGrout-214,2024-03-30 11:16:00,coarse_grey,grey,1570,44.7,True,25.4,70.1
WGC_00761,SikaGrout-315,2024-03-30 12:39:00,coarse_white,white_coarse,1524,50.4,False,0.0,50.4
WGC_01639,SikaTop-151,2024-03-30 14:17:00,fine_dark,dark_fine,1648,53.4,True,26.9,80.3
WGC_00138,SikaTop-162,2024-03-30 15:01:00,coarse_white,white,1397,51.3,True,29.3,80.5
WGC_00789,SikaTop-151,2024-03-30 16:50:00,fine_dark,black_fine,1277,45.7,False,0.0,45.7
WGC_00391,SikaTop-121,2024-03-30 16:52:00,fine_dark,cream,1423,40.9,False,0.0,40.9
WGC_00919,SikaTop-142,2024-03-30 17:06:00,dark,black,1369,40.7,True,24.5,65.1
WGC_01033,SikaRep-212,2024-03-30 20:31:00,coarse_grey,gray,1786,55.2,True,13.4,68.6
WGC_01992,SikaTop-141,2024-03-30 21:04:00,dark,off-white,2164,58.6,True,16.8,75.4
WGC_00957,SikaTop-141,2024-03-30 21:37:00,dark,anthracite,1435,47.8,False,0.0,47.8
WGC_00200,SikaRep-212,2024-03-30 22:05:00,coarse_grey,concrete,1301,50.9,False,0.0,50.9
WGC_00006,SikaGrout-315,2024-03-31 08:02:00,coarse_white,white_coarse,1228,40.2,True,19.1,59.3
WGC_00199,SikaRep-212,2024-03-31 08:19:00,coarse_grey,concrete,2113,64.2,True,15.6,79.8
WGC_01409,SikaGrout-212,2024-03-31 08:36:00,fine_white,light,1193,45.4,True,10.2,55.6
WGC_01350,SikaGrout-212,2024-03-31 10:24:00,fine_white,cream,2043,48.1,True,20.3,68.3
WGC_00408,SikaTop-121,2024-03-31 10:44:00,fine_dark,off-white,1033,43.2,True,22.3,65.5
WGC_01933,SikaTop-152,2024-03-31 11:30:00,fine_dark,dark_fine,1202,47.7,True,12.5,60.2
WGC_00498,SikaGrout-212,2024-03-31 12:21:00,fine_white,cream,959,41.4,True,20.1,61.5
WGC_01955,SikaGrout-315,2024-03-31 13:52:00,coarse_white,light_coarse,1677,55.1,False,0.0,55.1
WGC_01320,SikaTop-141,2024-03-31 14:46:00,coarse_white,dark,1364,47.5,True,13.4,60.9
WGC_00764,SikaGrout-315,2024-03-31 15:12:00,fine_white,white_coarse,1305,49.0,True,23.7,72.7
WGC_00855,SikaGrout-214,2024-03-31 15:26:00,coarse_grey,natural,1704,58.0,True,13.0,71.0
WGC_00450,SikaTop-141,2024-03-31 17:14:00,dark,anthracite,1548,45.8,False,0.0,45.8
WGC_00557,SikaRep-212,2024-03-31 17:48:00,coarse_grey,gray,1464,51.7,True,16.5,68.3
WGC_01240,SikaRep-221,2024-03-31 18:03:00,fine_dark,fine_black,1864,62.3,True,10.3,72.6
WGC_00183,SikaTop-162,2024-03-31 19:18:00,fine_white,coarse_light,1957,42.3,True,14.8,57.1
WGC_01949,SikaTop-122,2024-03-31 21:38:00,fine_white,cream,1694,51.9,True,17.7,69.5
WGC_00965,SikaGrout-212,2024-03-31 22:55:00,fine_white,cream,1222,48.5,True,16.7,65.2
WGC_00514,SikaTop-122,2024-04-01 07:24:00,fine_white,white,912,54.4,False,0.0,54.4
WGC_01931,SikaGrout-214,2024-04-01 08:00:00,coarse_grey,gray,1683,44.1,True,24.4,68.5
WGC_01918,SikaColor-201,2024-04-01 08:22:00,dark,dark,2156,53.1,True,21.1,74.3
WGC_00548,SikaTop-162,2024-04-01 12:12:00,coarse_white,white,1670,42.9,True,23.8,66.7
WGC_01549,SikaGrout-212,2024-04-01 13:03:00,fine_white,off-white,1226,44.4,False,0.0,44.4
WGC_01753,SikaRep-212,2024-04-01 14:18:00,coarse_grey,fine_black,1435,54.0,True,22.1,76.1
WGC_01803,SikaGrout-212,2024-04-01 15:08:00,fine_white,cream,1186,49.2,True,27.4,76.7
WGC_01724,SikaTop-162,2024-04-01 15:19:00,coarse_white,black,1810,60.4,False,0.0,60.4
WGC_00572,SikaTop-122,2024-04-01 16:02:00,fine_white,dark,1954,57.7,True,30.0,87.7
WGC_01620,SikaRep-212,2024-04-01 17:33:00,coarse_grey,gray,1482,52.3,True,16.4,68.7
WGC_00979,SikaColor-201,2024-04-01 17:52:00,dark,dark,1318,49.2,False,0.0,49.2
WGC_00002,SikaGrout-315,2024-04-01 19:14:00,coarse_white,white_coarse,1584,55.9,False,0.0,55.9
WGC_00208,SikaGrout-315,2024-04-01 22:54:00,fine_white,white,759,38.6,True,17.0,55.6
WGC_01533,SikaTop-122,2024-04-02 10:02:00,fine_white,cream,1129,40.7,True,12.1,52.8
WGC_01621,SikaTop-142,2024-04-02 10:10:00,dark,dark,2085,57.2,True,15.5,72.7
WGC_00684,SikaRep-221,2024-04-02 10:16:00,fine_dark,black_fine,959,36.7,True,28.2,64.8
WGC_01968,SikaGrout-315,2024-04-02 10:31:00,fine_white,cream,1738,57.3,True,17.3,74.6
WGC_01195,SikaTop-141,2024-04-02 12:15:00,dark,charcoal,1863,52.3,True,26.1,78.4
WGC_01712,SikaRep-221,2024-04-02 13:11:00,fine_dark,fine_black,1348,39.2,True,18.1,57.3
WGC_01991,SikaTop-121,2024-04-02 13:29:00,fine_white,off-white,1183,45.5,True,23.3,68.9
WGC_00567,SikaTop-142,2024-04-02 15:01:00,dark,charcoal,1734,49.6,True,20.0,69.5
WGC_01435,SikaTop-122,2024-04-02 15:17:00,fine_white,white,1342,53.6,False,0.0,53.6
WGC_01644,SikaRep-212,2024-04-02 17:33:00,fine_dark,grey,1271,52.9,True,26.2,79.1
WGC_01040,SikaTop-132,2024-04-02 18:26:00,coarse_grey,concrete,1478,47.5,True,11.7,59.2
WGC_00343,SikaTop-141,2024-04-02 21:38:00,dark,black,1661,51.9,True,16.8,68.7
WGC_01540,SikaTop-152,2024-04-02 22:16:00,fine_dark,fine_black,1015,46.7,True,16.9,63.5
WGC_01061,SikaGrout-315,2024-04-03 07:53:00,coarse_white,white,1476,45.6,True,16.1,61.7
WGC_00706,SikaGrout-315,2024-04-03 08:46:00,coarse_white,light_coarse,1424,43.2,True,12.9,56.0
WGC_00695,SikaGrout-315,2024-04-03 08:53:00,coarse_white,white_coarse,1518,46.5,True,12.8,59.3
WGC_00219,SikaTop-141,2024-04-03 09:49:00,dark,black,1768,53.2,True,22.5,75.6
WGC_00545,SikaGrout-315,2024-04-03 10:06:00,coarse_white,white,1509,42.6,False,0.0,42.6
WGC_01014,SikaTop-142,2024-04-03 10:13:00,dark,charcoal,1727,55.3,True,27.2,82.5
WGC_00151,SikaRep-315,2024-04-03 10:56:00,coarse_white,black_fine,1583,52.2,True,19.4,71.6
WGC_01476,SikaTop-141,2024-04-03 12:27:00,dark,natural,1278,53.7,False,0.0,53.7
WGC_01601,SikaRep-212,2024-04-03 13:00:00,fine_white,grey,1514,52.9,True,10.3,63.2
WGC_01277,SikaTop-121,2024-04-03 13:05:00,fine_white,black,1637,46.5,True,30.0,76.4
WGC_01265,SikaGrout-212,2024-04-03 14:40:00,fine_white,anthracite,1172,50.9,True,16.2,67.1
WGC_00318,SikaTop-151,2024-04-03 17:10:00,coarse_white,dark_fine,1388,43.0,True,25.2,68.2
WGC_00256,SikaTop-132,2024-04-03 17:48:00,coarse_grey,light,1781,59.2,True,10.5,69.7
WGC_00396,SikaGrout-212,2024-04-03 18:22:00,fine_white,light,1010,42.2,True,21.8,64.1
WGC_01671,SikaTop-142,2024-04-03 19:38:00,dark,black_fine,1596,50.1,True,10.5,60.6
WGC_01210,SikaTop-162,2024-04-03 19:48:00,coarse_white,white_coarse,1387,54.8,True,13.1,67.9
WGC_01827,SikaTop-151,2024-04-03 20:54:00,fine_dark,dark,1275,37.5,True,29.3,66.8
WGC_00033,SikaTop-152,2024-04-03 21:09:00,fine_dark,dark_fine,1529,55.1,True,26.1,81.3
WGC_00777,SikaColor-201,2024-04-03 22:19:00,dark,cream,1480,59.7,True,17.8,77.5
WGC_00161,SikaGrout-315,2024-04-03 22:19:00,coarse_white,white_coarse,1694,58.8,True,24.1,82.9
WGC_00087,SikaTop-151,2024-04-03 22:41:00,fine_dark,black_fine,1376,49.2,False,0.0,49.2
WGC_01368,SikaRep-315,2024-04-03 22:59:00,coarse_white,coarse_light,1695,50.1,True,11.0,61.1
WGC_01296,SikaTop-152,2024-04-04 06:27:00,fine_dark,dark_fine,1668,47.6,True,10.8,58.4
WGC_01796,SikaRep-212,2024-04-04 07:47:00,coarse_grey,grey,1623,53.0,True,15.8,68.8
WGC_01241,SikaRep-212,2024-04-04 07:59:00,coarse_grey,black_fine,1229,53.1,True,23.3,76.5
WGC_00676,SikaTop-132,2024-04-04 09:33:00,coarse_grey,natural,1636,45.2,True,15.6,60.8
WGC_01508,SikaGrout-214,2024-04-04 11:27:00,coarse_grey,gray,1281,57.3,True,29.1,86.3
WGC_01732,SikaGrout-315,2024-04-04 12:23:00,coarse_white,white_coarse,1462,48.4,True,28.2,76.7
WGC_01234,SikaTop-122,2024-04-04 12:47:00,fine_white,light,1559,46.6,True,16.8,63.4
WGC_01064,SikaTop-152,2024-04-04 13:06:00,fine_dark,dark,1376,52.8,True,20.8,73.5
WGC_01205,SikaRep-221,2024-04-04 13:15:00,fine_dark,dark,1970,50.4,True,13.9,64.3
WGC_00000,SikaTop-121,2024-04-04 14:15:00,fine_white,white,1649,50.8,False,0.0,50.8
WGC_01035,SikaRep-221,2024-04-04 15:02:00,fine_dark,black_fine,1624,53.6,True,29.2,82.8
WGC_00741,SikaGrout-212,2024-04-04 18:46:00,fine_white,white,1678,37.1,True,22.5,59.6
WGC_01467,SikaRep-212,2024-04-04 19:23:00,coarse_grey,dark_fine,1402,53.0,False,0.0,53.0
WGC_01769,SikaRep-315,2024-04-04 19:56:00,coarse_white,light_coarse,1061,52.2,True,29.9,82.1
WGC_00096,SikaGrout-214,2024-04-04 21:17:00,coarse_grey,concrete,1595,42.9,True,24.3,67.2
WGC_01583,SikaTop-152,2024-04-04 22:43:00,fine_dark,dark,1370,52.7,True,13.9,66.5
WGC_01487,SikaTop-121,2024-04-04 22:47:00,fine_white,light,1463,46.8,False,0.0,46.8
WGC_01101,SikaTop-121,2024-04-05 06:48:00,fine_white,off-white,1598,48.7,True,14.7,63.5
WGC_01824,SikaTop-152,2024-04-05 07:22:00,fine_dark,black_fine,1420,47.2,True,29.0,76.2
WGC_01526,SikaTop-132,2024-04-05 07:51:00,coarse_grey,grey,1470,41.7,True,18.6,60.3
WGC_01015,SikaTop-141,2024-04-05 08:35:00,dark,anthracite,1471,47.2,False,0.0,47.2
WGC_01605,SikaTop-121,2024-04-05 10:06:00,fine_white,light,1498,55.9,True,22.1,77.9
WGC_00727,SikaRep-221,2024-04-05 11:01:00,fine_dark,dark,1588,55.4,True,21.4,76.8
WGC_01587,SikaRep-315,2024-04-05 12:00:00,coarse_white,coarse_light,1101,45.7,True,27.8,73.5
WGC_01792,SikaRep-221,2024-04-05 12:08:00,fine_dark,grey,1886,50.7,True,26.2,76.9
WGC_01761,SikaColor-201,2024-04-05 12:11:00,dark,charcoal,1428,49.3,True,18.5,67.8
WGC_01981,SikaTop-151,2024-04-05 12:12:00,fine_dark,dark,2215,61.3,True,17.3,78.6
WGC_00739,SikaTop-151,2024-04-05 12:48:00,fine_dark,dark,1667,52.1,True,14.0,66.1
WGC_00430,SikaTop-152,2024-04-05 13:06:00,fine_dark,fine_black,1857,47.4,True,26.2,73.6
WGC_01582,SikaTop-141,2024-04-05 13:46:00,coarse_grey,charcoal,941,45.0,True,19.4,64.4
WGC_00382,SikaTop-152,2024-04-05 14:44:00,fine_dark,black_fine,1895,54.9,False,0.0,54.9
WGC_01689,SikaTop-142,2024-04-05 15:27:00,dark,dark,1593,43.0,True,13.8,56.9
WGC_00864,SikaTop-151,2024-04-05 16:14:00,fine_dark,dark_fine,1362,42.9,True,28.0,71.0
WGC_00333,SikaGrout-212,2024-04-05 17:03:00,coarse_grey,off-white,1622,54.8,True,26.7,81.5
WGC_01322,SikaGrout-212,2024-04-05 18:41:00,fine_white,light,1793,42.4,False,0.0,42.4
WGC_00694,SikaTop-142,2024-04-05 19:52:00,dark,charcoal,1316,50.0,True,28.0,78.0
WGC_00481,SikaTop-132,2024-04-05 20:49:00,coarse_grey,natural,1342,50.2,True,26.5,76.7
WGC_00655,SikaRep-221,2024-04-05 22:28:00,fine_dark,white,1610,60.3,True,11.9,72.2
WGC_01009,SikaGrout-214,2024-04-05 22:52:00,coarse_grey,gray,1400,51.5,True,21.1,72.6
WGC_00303,SikaGrout-315,2024-04-06 07:08:00,coarse_white,white,1810,45.7,True,27.7,73.4
WGC_00553,SikaTop-141,2024-04-06 07:22:00,dark,coarse_light,1578,43.8,True,24.7,68.4
WGC_01229,SikaGrout-214,2024-04-06 08:06:00,coarse_grey,gray,1437,52.0,True,19.3,71.3
WGC_01062,SikaTop-121,2024-04-06 09:28:00,fine_white,cream,1144,34.8,True,24.5,59.3
WGC_01857,SikaColor-201,2024-04-06 09:33:00,dark,dark,1373,51.2,True,11.5,62.7
WGC_01017,SikaTop-142,2024-04-06 10:07:00,dark,charcoal,956,47.8,False,0.0,47.8
WGC_00259,SikaTop-162,2024-04-06 10:12:00,coarse_white,white_coarse,1133,49.9,False,0.0,49.9
WGC_01483,SikaTop-151,2024-04-06 10:39:00,fine_dark,dark,1338,53.7,False,0.0,53.7
WGC_00552,SikaTop-132,2024-04-06 11:18:00,coarse_grey,light,1437,45.1,True,26.0,71.1
WGC_00223,SikaTop-141,2024-04-06 12:18:00,dark,charcoal,1173,42.6,False,0.0,42.6
WGC_00289,SikaTop-162,2024-04-06 12:48:00,coarse_white,white_coarse,971,50.4,True,11.8,62.3
WGC_00822,SikaTop-152,2024-04-06 13:24:00,fine_dark,dark,1331,47.9,True,13.3,61.2
WGC_00468,SikaTop-162,2024-04-06 13:35:00,fine_dark,light_coarse,1170,43.1,True,17.1,60.2
WGC_00285,SikaTop-132,2024-04-06 14:21:00,coarse_grey,grey,1394,50.2,True,11.5,61.7
WGC_01219,SikaRep-221,2024-04-06 16:38:00,fine_dark,dark,1214,43.8,True,25.3,69.1
WGC_01974,SikaColor-201,2024-04-06 18:01:00,dark,dark,1264,40.7,True,21.4,62.0
WGC_00909,SikaGrout-212,2024-04-06 18:05:00,dark,cream,2002,61.7,True,23.0,84.7
WGC_01944,SikaRep-212,2024-04-06 18:26:00,coarse_grey,concrete,1712,58.1,True,26.5,84.6
WGC_01673,SikaRep-315,2024-04-06 18:58:00,coarse_grey,concrete,1899,60.6,False,0.0,60.6
WGC_00542,SikaTop-141,2024-04-06 19:02:00,dark,dark,1699,57.9,True,13.5,71.4
WGC_01138,SikaTop-152,2024-04-06 22:23:00,fine_dark,dark,1044,44.3,True,22.3,66.5
WGC_00931,SikaGrout-212,2024-04-07 06:33:00,fine_white,black,1822,65.0,True,15.4,80.4
WGC_00658,SikaTop-152,2024-04-07 08:06:00,fine_dark,dark_fine,1628,55.8,False,0.0,55.8
WGC_01169,SikaRep-221,2024-04-07 09:23:00,fine_white,dark,1430,55.1,True,17.6,72.7
WGC_01723,SikaGrout-315,2024-04-07 10:09:00,coarse_white,anthracite,1649,61.9,True,23.5,85.4
WGC_00092,SikaTop-152,2024-04-07 13:44:00,fine_dark,black_fine,892,44.9,True,25.9,70.8
WGC_00668,SikaRep-212,2024-04-07 14:18:00,coarse_grey,concrete,2132,50.8,True,22.6,73.4
WGC_00250,SikaTop-151,2024-04-07 17:32:00,fine_dark,black_fine,2271,52.2,True,11.3,63.5
WGC_01537,SikaGrout-212,2024-04-07 17:59:00,coarse_white,off-white,1986,54.3,True,15.6,69.9
WGC_01751,SikaTop-162,2024-04-07 19:00:00,coarse_white,light_coarse,1498,50.8,True,26.3,77.1
WGC_00700,SikaColor-201,2024-04-07 19:52:00,dark,black,1306,56.9,True,23.5,80.4
WGC_00374,SikaGrout-315,2024-04-07 20:34:00,coarse_white,coarse_light,1237,47.6,False,0.0,47.6
WGC_01374,SikaRep-221,2024-04-07 20:41:00,fine_dark,black_fine,1668,52.6,True,16.1,68.7
WGC_01050,SikaRep-221,2024-04-08 06:15:00,fine_dark,dark,981,43.7,True,12.0,55.7
WGC_00301,SikaTop-152,2024-04-08 06:15:00,fine_dark,light,1422,49.9,True,16.3,66.2
WGC_01718,SikaTop-152,2024-04-08 07:23:00,fine_dark,black_fine,1328,46.9,True,12.9,59.8
WGC_00412,SikaTop-132,2024-04-08 09:57:00,coarse_grey,gray,1422,48.2,True,15.4,63.6
WGC_00988,SikaRep-315,2024-04-08 10:54:00,coarse_white,white,1525,57.3,True,12.8,70.1
WGC_00877,SikaRep-221,2024-04-08 10:55:00,fine_dark,anthracite,1817,57.9,False,0.0,57.9
WGC_01656,SikaGrout-212,2024-04-08 12:16:00,fine_white,white,1677,55.2,True,12.3,67.5
WGC_01504,SikaTop-141,2024-04-08 13:06:00,dark,dark_fine,1416,42.8,True,13.3,56.1
WGC_00675,SikaTop-121,2024-04-08 13:24:00,fine_white,white,1434,39.0,False,0.0,39.0
WGC_01230,SikaColor-201,2024-04-08 14:14:00,dark,dark,1179,56.3,True,21.0,77.3
WGC_01628,SikaTop-142,2024-04-08 14:51:00,dark,anthracite,1579,47.7,False,0.0,47.7
WGC_01371,SikaTop-121,2024-04-08 15:35:00,fine_white,white,2115,56.2,True,14.8,70.9
WGC_00304,SikaRep-315,2024-04-08 16:15:00,coarse_white,white_coarse,1095,48.9,False,0.0,48.9
WGC_01594,SikaGrout-212,2024-04-08 16:16:00,fine_white,cream,1408,52.8,True,22.3,75.1
WGC_01236,SikaRep-221,2024-04-08 17:51:00,fine_dark,fine_black,1201,52.2,True,20.5,72.7
WGC_00122,SikaTop-122,2024-04-08 19:21:00,fine_white,white,1529,53.3,True,22.6,75.9
WGC_00832,SikaRep-221,2024-04-08 19:44:00,fine_dark,dark,1406,49.1,True,10.2,59.2
WGC_01032,SikaTop-122,2024-04-08 20:09:00,fine_white,gray,1381,57.9,False,0.0,57.9
WGC_01815,SikaGrout-315,2024-04-08 21:14:00,coarse_white,white_coarse,1145,45.2,True,24.0,69.2
WGC_01443,SikaColor-201,2024-04-08 21:14:00,dark,charcoal,1646,49.1,True,20.9,70.0
WGC_00833,SikaTop-141,2024-04-09 08:17:00,dark,charcoal,1686,50.8,True,14.6,65.4
WGC_00839,SikaTop-152,2024-04-09 08:34:00,fine_dark,black_fine,1097,38.0,False,0.0,38.0
WGC_01731,SikaTop-142,2024-04-09 09:41:00,dark,dark,1611,54.0,True,15.1,69.1
WGC_00476,SikaGrout-212,2024-04-09 09:50:00,fine_white,off-white,1467,45.1,False,0.0,45.1
WGC_01341,SikaTop-121,2024-04-09 10:20:00,fine_dark,cream,1910,48.3,True,19.7,67.9
WGC_00854,SikaTop-162,2024-04-09 11:01:00,coarse_white,white,1356,53.4,True,23.9,77.2
WGC_01522,SikaTop-121,2024-04-09 12:34:00,fine_white,white,877,42.2,True,28.4,70.6
WGC_01663,SikaRep-221,2024-04-09 14:36:00,fine_dark,white_coarse,1524,55.5,False,0.0,55.5
WGC_01598,SikaTop-151,2024-04-09 16:58:00,fine_dark,dark_fine,1438,43.5,True,20.2,63.7
WGC_00160,SikaRep-221,2024-04-09 17:32:00,fine_dark,fine_black,1194,45.6,True,10.6,56.2
WGC_01632,SikaRep-221,2024-04-09 18:45:00,fine_dark,dark,1367,47.0,False,0.0,47.0
WGC_01822,SikaTop-141,2024-04-09 21:35:00,dark,anthracite,2327,56.7,True,14.8,71.5
WGC_00926,SikaTop-121,2024-04-09 21:48:00,fine_white,light,1984,59.8,True,11.6,71.5
WGC_00484,SikaTop-151,2024-04-09 22:56:00,fine_dark,concrete,1289,46.7,True,28.7,75.4
WGC_01649,SikaTop-121,2024-04-10 06:13:00,fine_white,light,881,42.2,True,21.6,63.8
WGC_01433,SikaGrout-212,2024-04-10 06:58:00,fine_white,dark_fine,1207,53.6,True,10.1,63.7
WGC_00928,SikaTop-121,2024-04-10 09:58:00,fine_white,light,1080,46.8,True,22.3,69.2
WGC_01389,SikaGrout-212,2024-04-10 12:04:00,fine_white,light,1545,52.3,True,16.6,68.9
WGC_01457,SikaGrout-214,2024-04-10 12:22:00,coarse_grey,concrete,1147,48.9,True,12.9,61.8
WGC_00377,SikaGrout-315,2024-04-10 12:52:00,coarse_white,anthracite,1797,56.1,True,14.0,70.1
WGC_01500,SikaTop-132,2024-04-10 15:59:00,coarse_grey,natural,1395,45.1,True,26.3,71.4
WGC_01606,SikaTop-162,2024-04-10 16:27:00,coarse_white,dark,1573,43.1,True,23.9,67.0
WGC_00279,SikaTop-122,2024-04-10 21:11:00,fine_white,off-white,1317,41.1,True,15.8,56.9
WGC_00624,SikaGrout-214,2024-04-10 22:33:00,coarse_grey,grey,1476,52.0,True,29.7,81.7
WGC_01475,SikaColor-201,2024-04-10 22:42:00,dark,dark,1171,39.3,False,0.0,39.3
WGC_01218,SikaRep-212,2024-04-11 06:24:00,coarse_grey,concrete,1941,55.9,True,10.3,66.2
WGC_00132,SikaTop-122,2024-04-11 07:18:00,fine_white,light,1301,54.8,False,0.0,54.8
WGC_01250,SikaTop-152,2024-04-11 08:49:00,fine_dark,black_fine,1401,48.0,True,16.3,64.2
WGC_00126,SikaTop-152,2024-04-11 10:31:00,fine_dark,white,873,52.6,True,27.8,80.3
WGC_00860,SikaGrout-214,2024-04-11 10:43:00,coarse_grey,natural,1174,41.3,True,14.6,55.9
WGC_00102,SikaRep-315,2024-04-11 13:49:00,coarse_white,light_coarse,902,37.5,True,22.3,59.8
WGC_00108,SikaTop-121,2024-04-11 15:38:00,fine_white,off-white,1976,48.6,True,19.2,67.7
WGC_01053,SikaTop-152,2024-04-11 17:01:00,fine_dark,dark_fine,1139,41.2,True,14.7,55.8
WGC_00352,SikaGrout-315,2024-04-11 17:44:00,coarse_white,white_coarse,1632,48.8,True,23.9,72.7
WGC_01841,SikaTop-142,2024-04-11 17:51:00,dark,charcoal,1706,51.3,True,22.7,74.1
WGC_01590,SikaRep-221,2024-04-11 18:38:00,fine_dark,dark_fine,1356,50.4,False,0.0,50.4
WGC_00947,SikaTop-162,2024-04-11 20:12:00,coarse_white,white,1156,39.7,False,0.0,39.7
WGC_01602,SikaTop-162,2024-04-11 21:02:00,coarse_white,coarse_light,1398,40.8,True,23.9,64.6
WGC_01293,SikaTop-162,2024-04-12 10:20:00,coarse_white,light_coarse,1486,45.7,True,22.6,68.3
WGC_00207,SikaGrout-214,2024-04-12 10:55:00,coarse_grey,concrete,1659,58.8,False,0.0,58.8
WGC_00363,SikaGrout-315,2024-04-12 11:23:00,coarse_white,white,1473,56.9,True,12.3,69.3
WGC_00311,SikaTop-121,2024-04-12 12:30:00,fine_white,off-white,920,38.2,True,23.6,61.8
WGC_01246,SikaGrout-214,2024-04-12 12:47:00,coarse_grey,grey,1507,48.6,True,27.0,75.6
WGC_00349,SikaTop-132,2024-04-12 15:53:00,coarse_grey,natural,1970,54.4,True,23.7,78.0
WGC_00140,SikaRep-212,2024-04-12 17:14:00,coarse_grey,gray,1642,51.7,True,20.5,72.2
WGC_00224,SikaTop-141,2024-04-12 17:27:00,dark,anthracite,1953,56.5,False,0.0,56.5
WGC_00066,SikaTop-151,2024-04-12 20:42:00,fine_dark,dark,1789,55.0,False,0.0,55.0
WGC_01144,SikaRep-221,2024-04-12 21:20:00,fine_dark,dark,1333,41.8,True,26.2,68.0
WGC_01961,SikaRep-212,2024-04-12 22:18:00,coarse_grey,grey,1772,53.3,True,28.5,81.9
WGC_01766,SikaGrout-315,2024-04-12 22:54:00,coarse_white,light_coarse,1037,42.7,False,0.0,42.7
WGC_00646,SikaTop-132,2024-04-13 06:11:00,coarse_grey,white_coarse,1605,53.5,True,25.8,79.3
WGC_01278,SikaTop-162,2024-04-13 06:27:00,coarse_white,coarse_light,881,40.4,True,18.0,58.4
WGC_00948,SikaTop-162,2024-04-13 06:48:00,fine_dark,white_coarse,1712,52.2,False,0.0,52.2
WGC_00874,SikaRep-221,2024-04-13 09:28:00,fine_dark,white,1373,52.1,False,0.0,52.1
WGC_01752,SikaTop-142,2024-04-13 10:29:00,dark,concrete,1912,52.5,True,21.9,74.5
WGC_00818,SikaRep-221,2024-04-13 11:16:00,fine_dark,fine_black,1173,46.0,True,29.2,75.1
WGC_01233,SikaTop-162,2024-04-13 13:14:00,coarse_white,white_coarse,1268,47.7,False,0.0,47.7
WGC_01063,SikaTop-141,2024-04-13 13:22:00,dark,black,2050,59.6,True,25.5,85.1
WGC_01026,SikaTop-152,2024-04-13 14:21:00,fine_dark,fine_black,1836,56.1,True,24.3,80.4
WGC_00101,SikaGrout-214,2024-04-13 15:05:00,coarse_grey,fine_black,528,35.2,True,13.5,48.6
WGC_01655,SikaTop-142,2024-04-13 15:13:00,dark,charcoal,1319,49.8,True,25.5,75.3
WGC_00194,SikaTop-151,2024-04-13 16:45:00,coarse_grey,dark,1515,46.0,False,0.0,46.0
WGC_01307,SikaTop-142,2024-04-13 17:47:00,dark,charcoal,1044,54.2,False,0.0,54.2
WGC_00376,SikaGrout-214,2024-04-13 17:55:00,coarse_grey,gray,1200,45.6,True,21.4,66.9
WGC_01272,SikaTop-132,2024-04-13 18:30:00,coarse_grey,gray,1928,51.4,True,19.1,70.5
WGC_01679,SikaGrout-212,2024-04-13 20:32:00,fine_white,off-white,1083,51.0,False,0.0,51.0
WGC_01941,SikaTop-142,2024-04-13 21:23:00,dark,charcoal,1767,47.1,True,29.0,76.0
WGC_01421,SikaTop-152,2024-04-13 21:27:00,fine_dark,fine_black,1363,47.8,True,14.1,61.9
WGC_01485,SikaTop-122,2024-04-13 22:29:00,fine_white,dark,1918,57.7,True,26.1,83.8
WGC_01261,SikaGrout-212,2024-04-14 07:15:00,coarse_grey,light,2266,54.5,True,20.8,75.3
WGC_00379,SikaRep-315,2024-04-14 09:08:00,coarse_white,white_coarse,1518,46.9,False,0.0,46.9
WGC_00187,SikaTop-142,2024-04-14 10:15:00,dark,light_coarse,1238,47.4,False,0.0,47.4
WGC_01242,SikaRep-221,2024-04-14 11:01:00,fine_dark,black_fine,909,47.6,True,12.7,60.3
WGC_01325,SikaTop-151,2024-04-14 11:12:00,fine_dark,fine_black,1197,44.4,True,12.0,56.4
WGC_01332,SikaTop-162,2024-04-14 11:19:00,coarse_white,light,1349,41.6,False,0.0,41.6
WGC_00523,SikaTop-121,2024-04-14 11:55:00,dark,off-white,1638,48.0,False,0.0,48.0
WGC_00834,SikaTop-122,2024-04-14 14:11:00,fine_white,light,1125,49.3,True,16.4,65.7
WGC_01982,SikaRep-212,2024-04-14 15:23:00,coarse_grey,gray,1532,57.3,True,12.3,69.6
WGC_01760,SikaRep-315,2024-04-14 15:44:00,fine_white,white,1517,48.6,True,19.1,67.7
WGC_01102,SikaGrout-214,2024-04-14 15:51:00,coarse_grey,natural,1706,61.3,True,28.6,89.9
WGC_01331,SikaRep-315,2024-04-14 16:54:00,coarse_white,light_coarse,1651,49.8,True,26.6,76.4
WGC_00252,SikaGrout-214,2024-04-14 16:59:00,coarse_grey,gray,876,37.6,True,21.2,58.8
WGC_01445,SikaTop-132,2024-04-14 18:12:00,coarse_grey,concrete,1971,55.1,True,28.7,83.7
WGC_01893,SikaGrout-315,2024-04-14 18:49:00,coarse_white,white_coarse,1632,40.1,True,26.2,66.3
WGC_01862,SikaGrout-315,2024-04-14 20:01:00,coarse_white,white_coarse,1424,44.4,True,17.0,61.4
WGC_01091,SikaTop-121,2024-04-14 20:53:00,fine_white,light,676,39.3,True,21.9,61.2
WGC_01162,SikaColor-201,2024-04-14 21:10:00,dark,black,1046,47.1,True,20.0,67.1
